Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CA,2012,"12        ",Male,18,Left-Handed,185,27,186,1,Car,10,.359,47,"Football (American)",400,600,10,100,1000,1000,27,"Same length",80,70,"Index finger",October,Fall,Yes,No,Seafood,Water,History,6,10,3,"Yes - broadband connection","Text messaging",20,20,15,1,5,5,10,5,1,3,10,5,0,0,None,"Graduate degree","Rock and roll",Telepathy,Happy,Friend,"Arts, culture, sports"
USA,CA,2018,"12        ",Female,17,Left-Handed,167,25.3,160,2,Car,5,1.424,71,Soccer,100,1000,400,300,0,200,24.8,"Right foot",71,70,"Ring finger",October,Spring,Yes,No,Pizza/Pasta,Milk,History,6,8,5,"Yes - other","Text messaging",20,20,30,3,10,100,5,0,60,12,3,10,30,20,"A lot","Graduate degree",Pop,Telepathy,Healthy,Relative,"Wildlife, animals"
USA,CA,2019,"12        ",Female,17,Right-Handed,166,24,167,1,Car,5,0.345,"47 ",Walking/Hiking,500,500,600,600,700,800,23,"Right foot",67,67,"Same length",November,Spring,No,No,Pizza/Pasta,Coffee,Science,5,8,3,"Yes - other","Text messaging",6,7,2,1,10,5,0,0,,10,5,0,30,2,"A lot","Undergraduate degree",Other,Fly,Happy,Other,"International aid"
USA,CA,2013,"12        ",Female,17,Right-Handed,162.5,23.36,167.6,1,Car,4,.685,58,Swimming,1000,1000,1000,1000,1000,1000,22.60,"Right foot",83.82,76.2,"Index finger",June,Summer,Yes,No,Salads,Water,Science,8.5,10.5,4,"Yes - other","In person",141,201,40,1,7,7,7,0,3,,,,,,,,,,,,
USA,CA,2014,"12        ",Male,17,Right-Handed,188,,,1,Car,15,.677,51,Basketball,500,500,500,500,800,900,,"Left foot",80,70,"Index finger",April,Summer,No,No,Meat,Milk,History,7,10,4,"Yes - broadband connection","Text messaging",15,40,5,2,8,5,14,5,7,14,14,4,1,3,Some,"Graduate degree","Rock and roll","Freeze time",Happy,"Sports person",Health
USA,CA,2016,"12        ",Female,17,Right-Handed,57,24,149,1,Car,25,46,41,Dancing,900,850,850,900,700,800,24,"Same length",7,6.3,"Index finger",April,Spring,No,No,"No favorite",Water,Science,5,7,5,"Yes - other","Text messaging",50,30,7,3,25,5,2,2,4,5,5,8,0,5,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,Environment
USA,CA,2016,"4         ",Female,8,Right-Handed,116.8,16.51,109.2,3,Walk,2,1,106,Other,1000,100,1000,169,1000,1000,16.51,"Same length",50.8,63.5,"Ring finger",September,Summer,No,No,Desserts,Water,Other,10,13,3,"Yes - other",Telephone,0,0,6,0,1,14,2,5,0,0,1,8,0,1,None,"Graduate degree",Pop,Invisibility,Healthy,Other,Other
USA,CA,2012,"12        ",Male,16,Right-Handed,198,27.5,199,3,Car,10,.315,43,"Football (American)",800,900,800,,1000,1000,28,"Left foot",110,115,"Ring finger",October,Winter,No,No,Meat,Water,"Mathematics and statistics",8,6,3,"Yes - broadband connection","Text messaging",30,30,10,,,,,,,,,,,,,,,,,,
USA,CA,2017,"10        ",Male,16,Right-Handed,130,27,181,1,Car,5,.402,36,Basketball,600,1000,500,800,1000,1000,,,80,85,"Ring finger",January,Summer,Yes,No,Meat,Milk,"Mathematics and statistics",8,8,5,"Yes - broadband connection","Text messaging",4,3,5,0,0,3,8,11,0,0,5,5,1,4,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Other,Health
USA,CA,2020,"12        ",Female,17,Right-Handed,167,25,,2,Walk,3,0.318,36,Walking/Hiking,706,807,600,508,727,909,26,"Left foot",7.4,7.6,"Ring finger",June,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,5,"Yes - broadband connection","Text messaging",244,381,2,.1,20,.5,0,0,15,3,70,0,0,0,Some,"Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,Other,"International aid"
USA,CA,2015,"12        ",Female,17,Right-Handed,166,23,173,2,Car,10,.418,66,Dancing,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2016,"12        ",Male,17,Right-Handed,166,26,169,1,Car,11,,,"Football (American)",734,856,931,700,500,550,26,"Same length",68,70,"Ring finger",December,Spring,Yes,No,Meat,Water,English,7.5,10,4,"Yes - broadband connection","Text messaging",22,41,8,1,10,4,21,3,2,3,0,4,0,3,Some,"Graduate degree","Rhythm and blues (R&B)","Super strength",Happy,"Sports person","Education/Youth development"
USA,CA,2022,"12        ",Female,16,Right-Handed,154.9,20,74,2,Car,"10 ","0.42 ",49,None,861,856,861,856,540,1000,20,"Same length",6,7,"Index finger",December,Winter,No,No,Fruit,Water,History,6,5,11,"Yes - other","Myspace, Facebook, other social networking sites, or blog",10,10,10,8,28,5,10,2,20,10,20,0,0,0,Some,"Graduate degree",Pop,Telepathy,Rich,Teacher,Environment
USA,CA,2016,"4         ",Male,17,Left-Handed,168,24,170,1,Car,16,.333,36,Other,695,743,813,754,914,973,24,"Left foot",7,7,"Ring finger",June,Summer,No,No,Pizza/Pasta,Milk,Science,7,9,4,"Yes - broadband connection","Text messaging",20,50,20,1,16,5,3,1,4,1,4,1,0,2,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Relative,Health
USA,CA,2023,"12        ",Male,16,Right-Handed,180,29.6,184,1,Car,8,0.331,38,Tennis,898,818,968,829,310,792,29.7,"Left foot",95,92,"Index finger",May,Summer,No,No,Pizza/Pasta,Water,Science,7,9,7,"Yes - broadband connection","Text messaging",10,30,5,0.2,6,7,6,1,0,1,3,4,7,1,"A lot","Graduate degree",Reggae,Fly,Happy,Relative,"Wildlife, animals"
USA,CA,2017,"7         ",Female,12,Ambidextrous,154,10.5,64,2,Car,30,0.4,46,Basketball,800,500,1000,1000,600,1000,10.5,"Same length",75,60,"Ring finger",June,Spring,Yes,Yes,Pizza/Pasta,Water,Languages,7,5,5,"Yes - other","Text messaging",20,20,3,1,5,1,5,4,1,6,7,3,0,2,Some,"Some college",Pop,Fly,Happy,Relative,"Wildlife, animals"
USA,CA,2015,"8         ",Male,14,Right-Handed,188.8,29.21,167.6,1,Walk,40,0.515,69,Basketball,467,545,1000,86,1000,1000,29.21,"Same length",,,"Index finger",May,Summer,No,No,Seafood,Water,History,11,9,3,"Yes - broadband connection","In person",20,10,"1 ",1,5,3,3,4,1,5,7,7,2,10,"A lot","Graduate degree",Pop,"Freeze time",Healthy,Actor,"International aid"
USA,CA,2021,"12        ",,16,Right-Handed,170,23,83,2,Car,15,0.3,42,Skateboarding/Rollerblading,900,900,750,700,500,500,23,"Same length",65,70,"Ring finger",October,Fall,No,No,Desserts,Water,Art,6,5,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",150,300,15,11,12,5,5,11,15,3,20,9,0,2,Some,"Graduate degree",Pop,Invisibility,Happy,Friend,"Arts, culture, sports"
USA,CA,2015,"10        ",Female,16,Right-Handed,166,24,161,2,Car,30,0.299,41,Other,1000,1000,1000,800,500,700,23,"Right foot",78,80,"Ring finger",May,Summer,No,No,Meat,Water,Art,7,8.5,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",40,50,3,2,8,14,6,0,20,5,20,5,0,4,Some,"Graduate degree",Pop,Fly,Happy,Other,"Arts, culture, sports"
USA,CA,2020,"12        ",Female,17,Right-Handed,172.7,26.5,,1,Walk,5,".408 ",43,Walking/Hiking,1000,850,500,800,200,500,26.4,"Right foot",32,30,"Index finger",April,Summer,Yes,Yes,Fruit,Tea,Science,8,8,5,"Yes - other","Text messaging",7,10,2,6,2,2-3,2,0,2,1,2,2,0,1,Some,"Graduate degree",Pop,Fly,Happy,"Sports person","Wildlife, animals"
USA,CA,2015,"7         ",Male,13,Right-Handed,164,24,165,2,Car,10,.259,40,Gymnastics,100,100,10,100,1000,1000,24,"Same length",85,85,"Same length",February,Fall,Yes,No,Pizza/Pasta,Water,"Computers and technology",10,6,6,"Yes - other","In person",0,3,7,1,2,4,5,17,0,0,3,1,1,1,"A lot",Other,Other,"Freeze time",Happy,Other,"Wildlife, animals"
USA,CA,2011,"12        ",Female,17,Right-Handed,157,27,157,2,Car,,.359,71,Swimming,500,600,500,,700,700,27,"Right foot",7.5,7.5,"Ring finger",October,Winter,No,No,Pizza/Pasta,Water,History,8,10,5,"Yes - broadband connection","Text messaging",30,35,10,2,22,4,20,2,7,5,5,8,0,3,"A lot","Undergraduate degree",Other,Fly,Happy,Relative,"Wildlife, animals"
USA,CA,2019,"12        ",Male,17,Right-Handed,182.8,30.58,181,1,Car,25,.758,50,Basketball,900,900,900,900,700,900,12,"Same length",,,"Ring finger",June,Summer,No,No,Desserts,,Music,7,9,4,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",300,5,,,,,,,,,,,,,Some,"Graduate degree",Country,Fly,Healthy,,"Education/Youth development"
USA,CA,2019,"12        ",Male,17,Right-Handed,,,,1,Car,10,.714,44,Swimming,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2017,"12        ",Female,18,Right-Handed,160.2,22,150,3,Car,15,.817,42,Athletics,999,1000,400,1000,1000,1000,22,"Same length",70,60,"Index finger",September,Summer,No,No,"No favorite",Water,Art,6,8,4,"Yes - broadband connection","Text messaging",60,60,50,20,10,30,15,0,40,50,40,0,18,5,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,CA,2022,"7         ",Female,12,Right-Handed,161,23,157,1,Bicycle,8-10,.341,50,Soccer,1000,1000,1000,999,800,1000,23,,85,95,"Ring finger",May,Spring,No,No,Meat,"Soft drink (caffeinated)",Science,8,8,4,"Yes - broadband connection","Text messaging",5,30,82,1,6,3,15,35,0,7,28,5,0,0,Some,"Graduate degree",Pop,Telepathy,Rich,"Musician or singer",Health
USA,CA,2023,"12        ",Female,17,Right-Handed,167.6,"25.1 ",165.0,2,Car,6,0.428,45,Other,900,400,800,800,700,800,"25.1 ","Same length",3,3,"Ring finger",June,Summer,Yes,No,Seafood,Water,English,7,9,3,"Yes - broadband connection","Text messaging",100,250,35,21,35,14,16,2,12,20,50,7,17,14,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Rich,Teacher,Health
USA,CA,2023,"12        ",Male,17,Right-Handed,182,26.7,192,1,Car,30,.23,43,Other,400,250,200,150,900,900,26.7,"Same length",96,97,"Ring finger",July,Summer,No,,Meat,Water,"Physical education",6.5,9,4,"Yes - broadband connection","In person",15,40,45,2,3,15,15,0,30,2,17,2,0,4,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Rich,"Sports person","Arts, culture, sports"
USA,CA,2015,"6         ",Male,11,Left-Handed,142,21.59,138.4,3,Car,"12  ",0.384,37,Soccer,800,700,900,500,300,600,21.54,"Right foot",88.3,76.2,"Index finger",March,Winter,No,No,"No favorite",Milk,History,9,9.5,4,"Yes - other","In person",0,0,27,1,7,3,2,3,2,0,3,1,1,4,"A lot","Some college",Other,Invisibility,Happy,Friend,"Wildlife, animals"
USA,CA,2020,"12        ",Male,17,Left-Handed,154,24,182,0,Car,10,0.704,43,"Football (American)",,,,,,,24,"Same length",8,7,"Same length",May,Summer,Yes,No,Pizza/Pasta,Water,History,8,12,7,"Yes - broadband connection","In person",12,20,0,2,1,1,2,1,0,1,0,1,0,0,Some,"Graduate degree","Rap/Hip hop","Super strength",Healthy,"Sports person","Arts, culture, sports"
USA,CA,2021,"12        ",Female,16,Right-Handed,160,32,161,2,Walk,15,0.47,30,Golf,950,300,500,500,10,300,32,"Same length",80,80,"Same length",November,Winter,No,,Breads/Sandwiches,Water,"Mathematics and statistics",5,6,4,"Yes - broadband connection","Internet chat or instant messaging",32,43,1,2,6,3,5,0,5,3,42,0,0,0,Some,"Graduate degree",Pop,"Freeze time",Rich,"Doctor or nurse",Health
USA,CA,2015,"5         ",Female,10,Right-Handed,128,18,132,2,Car,5,0.432,56,Basketball,877,786,904,508,21,144,19,"Left foot",73,72,"Index finger",May,Spring,No,No,Fruit,Water,Languages,8,7,7,"Yes - other","In person",2,7,37,2,9,21,13,11,0,2,2,3,0,5,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,"Wildlife, animals"
USA,CA,2018,"7         ",Male,11,Right-Handed,140,22,53,2,Car,6,0.389,45,Athletics,1000,1000,1000,1000,1000,1000,22,"Same length",,,"Ring finger",February,Winter,Yes,No,"Rice/Noodle dishes",Milk,Science,7,10,7,"Yes - other","Internet chat or instant messaging",40,100,10,0,15,126,10,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Female,16,Right-Handed,151,22,147,1,Car,10,0.389,32,Dancing,930,930,920,904,310,460,22,"Same length",78,66,"Index finger",October,Winter,No,No,Fruit,Water,Other,4,9,5,"Yes - broadband connection","In person",8,30,5,2,30,20,14,0,2,2,5,7,0,1,"A lot",Other,Pop,Fly,Happy,Relative,"Education/Youth development"
USA,CA,2019,"12        ",Female,17,Right-Handed,161,22.3,162.3,1,Car,20,0.432,,Baseball/Softball,1000,834,968,599,957,957,22.3,"Same length",64,72,"Ring finger",March,Fall,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,8.5,3,"Yes - other","Text messaging",10,13,7,1,20,14,42,2,50,1,50,0,0,2,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,CA,2017,"12        ",Male,17,Right-Handed,177,26,180,2,Bus,10,0.287,30,"Football (American)",374,374,364,369,722,1000,26,"Same length",100,,"Ring finger",February,Winter,No,No,Meat,Water,Science,8,6,4,"Yes - broadband connection","In person",20,30,9,1,6,2,1,10,1,2,10,2,0,5,Some,"Some college","Rock and roll","Super strength",Rich,Other,"Wildlife, animals"
USA,CA,2016,"11        ",Female,16,Left-Handed,175,25,167,2,Car,7,.407,54,Athletics,1000,1000,797,278,112,797,25,"Same length",89,88,"Index finger",June,Fall,No,No,Other,Water,Other,7,9,3,"Yes - broadband connection","Internet chat or instant messaging",50,50,7,2,4,4,5,7,6,1,2,8,0,6,"A lot","Graduate degree",Other,Telepathy,Happy,"Musician or singer","Wildlife, animals"
USA,CA,2018,"12        ",Male,16,Right-Handed,177,25,172,2,Walk,10,.335,49,Baseball/Softball,800,500,700,600,100,200,27,"Same length",82,30,"Ring finger",March,Summer,Yes,No,Meat,Water,English,6,10,4,"Yes - broadband connection","In person",40,50,20,7,10,20,4,2,8,6,15,3,8,2-3,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Teacher,Health
USA,CA,2021,"12        ",Male,16,Right-Handed,168,27,73,2,Car,5,.262,44,"Football (American)",524,390,481,508,369,166,267,"Same length",8,8,"Same length",December,Winter,No,No,"Rice/Noodle dishes",Water,Languages,9,7,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",2,2,5,0,3,4,2,6,5,1,1,0,0,1,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,Other
USA,CA,2020,"12        ",Male,17,Right-Handed,180,27,170,2,Car,5,.695,55,Soccer,800,600,750,550,100,400,27,"Same length",76,76,"Same length",June,Winter,No,No,Meat,Water,Science,8,5,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",6,7,3,1,15,28,8,25,34,10,5,10,0,10,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"Wildlife, animals"
USA,CA,2022,"12        ",Female,17,Right-Handed,166,23,160,2,Car,10,.368,38,"Hockey (Ice)",1000,500,850,900,700,1000,21,"Right foot",650,725,"Ring finger",July,Fall,Yes,No,Fruit,Water,History,9,12,3,"Yes - broadband connection","Text messaging",80,67,5,1,6,6,7,0,8,8,2,8,0,2,Some,"Graduate degree",Other,Telepathy,Healthy,"Community leader or elder",Environment
USA,CA,2019,"12        ",Female,17,Left-Handed,160,21.5,140,2,Car,5,1.272,33,None,1000,1000,1000,800,800,900,22,"Left foot",80,80,"Same length",February,Fall,No,No,Poultry,Water,Art,6,9,4,"Yes - other","Cell phone",40,30,1,4,5,1,0,0,4,4,5,0,0,0,Some,"Graduate degree",Pop,Invisibility,Rich,Relative,"Wildlife, animals"
USA,CA,2015,"6         ",Male,11,Right-Handed,62,144,2,2,Car,10,,,Other,,,,,,,148,"Left foot",30,27,"Index finger",June,Summer,No,Yes,Meat,"Energy drink","Physical education",7,0,3,"No internet connection","Myspace, Facebook, other social networking sites, or blog",11,10,,,,,33,,,,,,,,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Famous,"Sports person","Arts, culture, sports"
USA,CA,2020,"11        ",Female,16,Right-Handed,179,28,177,1,Car,15,0.41,37,Swimming,1000,1000,800,900,600,800,28,"Right foot",76,75,"Ring finger",March,Summer,Yes,Yes,Fruit,Water,"Mathematics and statistics",5,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,313,3,0,10,10,2,0,9,7,1,14,0,4,"A lot","Undergraduate degree","Rap/Hip hop",Fly,Happy,Actor,"Education/Youth development"
USA,CA,2022,"8         ",Male,13,Right-Handed,160,"11 in","9 in",1,Car,5,"1 sec","25 se",Basketball,,,,,,,"11 in",,2.5in,"3 in","Ring finger",September,Winter,No,No,Meat,"Sports drink","Social studies","6 ",2,4,"Yes - broadband connection","In person",50,50,6,2,,,3,5,,1,1,1,1,1,Some,"High school",,Telepathy,Rich,Friend,Environment
USA,CA,2019,"12        ",Female,17,Right-Handed,158.7,19.05,150,1,Car,7,0.505,97,Soccer,1000,1000,1000,1000,400,500,19.05,"Same length",7,6.8,"Index finger",March,Fall,Yes,No,"Rice/Noodle dishes",Water,History,8,8,4,"Yes - other","In person",6,6,8,1,14,35,7,0,7,0,21,14,0,7,Some,"Graduate degree",Pop,"Freeze time",Happy,Relative,"International aid"
USA,CA,2023,"12        ",Male,18,Right-Handed,175,,167,2,Walk,0,0.051,63,Basketball,500,500,500,500,1000,1000,,,,,"Ring finger",December,Fall,Yes,No,Meat,Water,"Computers and technology",7,9,3,"Yes - broadband connection","In person",5,3,28,0.5,35,0,1,6,0.3,0.5,45,0,0,0,"A lot","Graduate degree",Pop,"Freeze time",Healthy,Relative,"Education/Youth development"
USA,CA,2018,"9         ",Male,14,Right-Handed,164,23.49,167,1,Car,20,0.312,42,Other,824,738,492,749,1000,1000,24.13,"Left foot",75,82,"Ring finger",September,Spring,No,No,Fruit,Juice,"Computers and technology",9,8,9,"Yes - other","Internet chat or instant messaging",12,3,1,0.1,20,2,0,15,2,1,5,0,0,0,Some,"Graduate degree",Other,Invisibility,Healthy,Relative,Health
USA,CA,2019,"12        ",Female,17,Ambidextrous,162.5,23,157,4,Car,20,.66,32,Lacrosse,1000,1000,1000,1000,100,500,23,"Same length",66,66,"Same length",April,Summer,Yes,Yes,"Rice/Noodle dishes",Tea,Science,4.5,6,4,"Yes - other","Internet chat or instant messaging",6,40,,,,,,,,,7,7,15,15,Some,"Graduate degree",Other,"Freeze time",Rich,"Sports person","International aid"
USA,CA,2023,"11        ",Female,18,Right-Handed,5'0,15.24,,2,Car,20,1.268,93,Baseball/Softball,775,497,733,684,75,428,15.24,"Same length",190,190,"Same length",October,Winter,No,No,Pizza/Pasta,Water,Science,6,9,2,"Yes - broadband connection","Text messaging",12,15,6,2,6,8,1,7,12,8,14,8,24,6,"A lot","Undergraduate degree","Rhythm and blues (R&B)",Telepathy,Rich,Relative,"International aid"
USA,CA,2021,"8         ",Male,14,Right-Handed,170,27,175,1,Car,5,.464,47,Soccer,550,1000,1000,800,350,600,27,"Same length",80,80,"Same length",January,Summer,Yes,No,Meat,Water,Other,"7 1/2",7,4,"Yes - broadband connection","Text messaging",11,7,3,1,12,13,"7 1/2",6,0,4,10,15,0,14,Some,"Graduate degree","Rock and roll",Fly,Famous,Relative,Environment
USA,CA,2016,"12        ",Female,17,Right-Handed,175,25,158,2,Bus,15,,,Soccer,300,500,990,900,1000,910,25,"Same length",85,85,"Same length",August,Winter,Yes,No,Meat,Water,Science,5,10,4,"Yes - other","Text messaging",30,50,10,5,20,25,30,0,10,15,10,3,0,0,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Arts, culture, sports"
USA,CA,2014,"12        ",Male,17,Right-Handed,180,28,122,4,Car,10,.77,34,Tennis,200,200,200,200,200,200,28,"Same length",,,"Same length",October,Summer,Yes,No,Pizza/Pasta,Other,Art,6,18,3,"Yes - broadband connection","Text messaging",22,23,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Male,17,Right-Handed,167,23,171,2,Car,15,0.367,37,Swimming,800,650,900,900,450,750,22,"Right foot",72,81,"Ring finger",December,Spring,No,No,"Rice/Noodle dishes",Water,History,8,7,3,"Yes - broadband connection","In person",1,2,3,1,15,4,8,3,3,1,19,1,0,6,Some,"Graduate degree",Jazz,"Freeze time",Happy,"Business person","International aid"
USA,CA,2016,"12        ",Male,17,Ambidextrous,172,27,152,2,Walk,"10 ",.342,40,Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,6,3,6,8,,,,,,,"A lot","Less than high school",Country,"Freeze time",Happy,"Sports person","Wildlife, animals"
USA,CA,2015,"5         ",Male,11,Right-Handed,149,22,147,1,Car,5,.221,39,Rowing,904,711,743,743,235,230,23,"Left foot",72,72,"Same length",July,Spring,Yes,No,"No favorite",Water,"Computers and technology",8,9,3,"Yes - broadband connection","In person",0,0,2,0,1,2,2,3,0,0,3,2,0,0,Some,"Graduate degree",Techno/Electronic,Invisibility,Happy,Relative,"International aid"
USA,CA,2014,"5         ",Male,10,Right-Handed,144,21,142,1,Car,10,0.444,69,Soccer,500,600,700,800,900,30,23,"Left foot",70,70,"Same length",June,Summer,No,No,Fruit,Water,History,9,11,4,"Yes - other","In person",0,0,30,0,20,12,40,0,0,0,2,10,0,0,Some,Other,Pop,Telepathy,Healthy,Relative,Health
USA,CA,2016,"12        ",Male,17,Right-Handed,172,25,170,2,Car,15,.343,49,Soccer,674,701,604,267,551,588,25,"Same length",90,90,"Same length",February,Winter,No,No,Meat,Water,History,7,9,5,"Yes - other","Text messaging",250,250,50,3,10,20,50,2,5,50,6,12,0,2,"A lot","Graduate degree","Rap/Hip hop","Super strength",Happy,"Sports person",Health
USA,CA,2020,"12        ",Female,16,Right-Handed,162.6,25,?,1,Walk,4,0.723,56,Dancing,,,,,,,,"Left foot",,,"Index finger",September,Fall,Yes,No,Pizza/Pasta,Water,Science,,,,,,10,10,6,20,4,100,,,,,,,,,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Rich,"Doctor or nurse","International aid"
USA,CA,2022,"11        ",Male,16,Right-Handed,172,26,172,3,Bus,10,.309,47,Basketball,738,749,369,246,160,476,26,"Same length",7,8,"Ring finger",January,Summer,No,No,Meat,Water,"Physical education",8,9,5,"Yes - broadband connection","Internet chat or instant messaging",10,15,4,3,1,11,4,8,2,4,5,8,0,11,"Very little","Graduate degree","Rhythm and blues (R&B)",Telepathy,Rich,"Business person",Health
USA,CA,2018,"12        ",Male,16,Right-Handed,183,27,185,2,Car,7,0.369,43,Athletics,521,356,823,857,1000,1000,27,"Same length",71,76,"Ring finger",October,Winter,No,No,Fruit,Water,Science,8,10,4,"Yes - broadband connection","In person",31,31,8,0.4,5,14,7,0.5,2,7,21,0,0,0,None,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person","Education/Youth development"
USA,CA,2017,"11        ",Female,15,Left-Handed,152,37,,3,Car,14,.35,42,Other,1000,900,1000,1000,100,500,37,"Same length",70,70,"Same length",March,Fall,No,No,"No favorite",Other,Other,6,10,6,"Yes - dial-up connection","Internet chat or instant messaging",500,700,20,2,1,35,15,0,50,20,100,0,0,0,"Very little","Graduate degree","Rhythm and blues (R&B)",Invisibility,Healthy,"Doctor or nurse","Wildlife, animals"
USA,CA,2015,"12        ",Female,18,Right-Handed,161,21,100,2,Walk,5,.549,35,None,1000,1000,700,700,500,550,22,"Left foot",58,60,"Ring finger",January,Fall,Yes,No,Meat,Water,"Mathematics and statistics",5,10,2,"Yes - broadband connection","In person",100,100,3,1,2,.5,0,1,1,5,2,1,0,0,"A lot","Graduate degree",Pop,Invisibility,Happy,Friend,Health
USA,CA,2024,"12        ",Female,17,Right-Handed,162,25,161,1,Car,6,0.887,55,Other,800,900,700,800,200,700,23,"Same length",80,75,"Index finger",August,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,10,5,"Yes - other","Text messaging",30,50,8,3,5,6,10,0,12,5,20,10,15,3,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Rich,Relative,Health
USA,CA,2018,"12        ",Male,17,Right-Handed,72,27,178,1,Car,5,.492,36,"Football (American)",1000,400,400,1000,800,800,,,,,"Ring finger",February,Fall,No,No,Meat,Water,"Mathematics and statistics",9,7,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,20,2,7,2,40,1,5,30,5,20,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Sports person",Environment
USA,CA,2023,"12        ",Female,17,Right-Handed,162.5,24,149,1,Car,9,.43,47,Running/Jogging,900,700,300,500,700,800,24,"Same length",80,75,"Index finger",May,Spring,No,No,Salads,Water,"Mathematics and statistics",8,6,3,"Yes - other","In person",30,200,12,1,4,7,15,0,8,2,2,3,12,1,Some,"Graduate degree",Reggae,Fly,Happy,Relative,"Arts, culture, sports"
USA,CA,2023,"12        ",Male,17,Right-Handed,191.3,29.4,190,1,Car,10,0.721,35,"Football (American)",835,456,400,213,199,976,29.4,,119,77,"Index finger",July,Winter,Yes,No,Meat,"Soft drink (caffeinated)",Science,7,8,4,"Yes - broadband connection","Text messaging",15,15,12,2,14,21,4,20,1,4,30,2,12,3,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person",Health
USA,CA,2023,"9         ",Male,14,Right-Handed,169,26,171,2,Car,10,0.3,32,Walking/Hiking,278,166,524,722,1000,930,26,"Same length",82,80,"Index finger",August,Fall,Yes,No,Breads/Sandwiches,Water,"Computers and technology",7,10,5,"Yes - other","In person",3,3,3,0,15,5,2,25,10,2,10,6,0,2,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Health
USA,CA,2017,"9         ",Female,16,Right-Handed,152.4,20,70,2,Car,5,.38,1.0,Dancing,1000,1000,1000,1000,956,1000,22,"Left foot",5,6,"Ring finger",April,Summer,No,No,Salads,Water,English,9,7,2,"Yes - broadband connection","Text messaging",2,7,1,0,2,3,7,0,24,0,0,4,20,0,"A lot","Graduate degree",Country,Telepathy,Rich,Relative,"Arts, culture, sports"
